Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-05-14 00:00:00+05:30,4.293187618255615,4.293187618255615,4.293187618255615,4.293187618255615,500,0.0,0.0
2007-05-15 00:00:00+05:30,4.312569942826099,4.690525859768782,4.273805304490071,4.322261333465576,3505,0.0,0.0
2007-05-16 00:00:00+05:30,4.399790287017822,4.496701875740722,4.312569626111759,4.399790287017822,10010,0.0,0.0
2007-05-17 00:00:00+05:30,4.457937240600586,4.457937240600586,4.44824631278299,4.457937240600586,52000,0.0,0.0
2007-05-18 00:00:00+05:30,4.167202767370553,4.806819760068839,4.167202767370553,4.6420698165893555,1020,0.0,0.0
2007-05-22 00:00:00+05:30,5.2138489253898115,5.2138489253898115,4.3319522503403025,4.72929048538208,2620,0.0,0.0
2007-05-23 00:00:00+05:30,4.351334794070075,5.669333948316678,4.351334794070075,5.553040027618408,32485,0.0,0.0
2007-05-24 00:00:00+05:30,6.58999490160134,6.657832786758135,5.330142785612253,6.5609211921691895,34230,0.0,0.0
2007-05-25 00:00:00+05:30,6.493083034106662,6.5899950936305105,5.9116129875183105,5.9116129875183105,29435,0.0,0.0
2007-05-28 00:00:00+05:30,6.396171477402029,6.396171477402029,5.330142974853516,5.330142974853516,13945,0.0,0.0
2007-05-29 00:00:00+05:30,5.814701752606996,5.814701752606996,4.816511081747299,5.514275550842285,20440,0.0,0.0
2007-05-30 00:00:00+05:30,6.037598338982977,6.037598338982977,4.971569835490497,5.359216690063477,5145,0.0,0.0
2007-05-31 00:00:00+05:30,5.717790158049555,5.717790158049555,4.864967122100196,5.4561285972595215,2010,0.0,0.0
2007-06-01 00:00:00+05:30,5.969760159387301,5.969760159387301,5.049099257884337,5.349525451660156,1185,0.0,0.0
2007-06-04 00:00:00+05:30,5.853466393988831,5.853466393988831,5.058790321439257,5.514275550842285,20,0.0,0.0
2007-06-05 00:00:00+05:30,5.834083576288914,5.834083576288914,5.05878989047798,5.3979811668396,55,0.0,0.0
2007-06-06 00:00:00+05:30,5.834084067702967,5.834084067702967,5.427054871473066,5.60149621963501,20,0.0,0.0
2007-06-07 00:00:00+05:30,6.124818997435883,6.124818997435883,5.175084413373214,5.301069259643555,1520,0.0,0.0
2007-06-08 00:00:00+05:30,5.756554462702268,5.756554462702268,4.845584517886325,5.388289928436279,15375,0.0,0.0
2007-06-11 00:00:00+05:30,5.882540178783644,5.882540178783644,4.942496458378598,4.990952491760254,34040,0.0,0.0
2007-06-12 00:00:00+05:30,5.446436922888872,5.446436922888872,4.748672951069514,4.864966869354248,8005,0.0,0.0
2007-06-13 00:00:00+05:30,5.252613557430754,5.252613557430754,4.748672798901103,4.932805061340332,6060,0.0,0.0
2007-06-14 00:00:00+05:30,5.4076719386347625,5.4076719386347625,4.845584240656372,4.855275630950928,1100,0.0,0.0
2007-06-15 00:00:00+05:30,5.136319629665983,5.136319629665983,4.894040410570624,5.020025253295898,13255,0.0,0.0
2007-06-18 00:00:00+05:30,4.53546712870465,5.5142754633416855,4.53546712870465,4.7389817237854,2285,0.0,0.0
2007-06-19 00:00:00+05:30,4.293187460565621,5.1750841044855305,4.293187460565621,5.000642776489258,3505,0.0,0.0
2007-06-20 00:00:00+05:30,4.5257758965772155,5.136319640944839,4.5257758965772155,4.845584392547607,720,0.0,0.0
2007-06-21 00:00:00+05:30,4.525775882263009,5.310760495919644,4.457937534621965,5.22353982925415,3095,0.0,0.0
2007-06-22 00:00:00+05:30,4.729290469539744,5.310760503179005,4.729290469539744,5.107245922088623,2065,0.0,0.0
2007-06-25 00:00:00+05:30,4.62268749200598,5.523966022659897,4.62268749200598,4.845584392547607,3020,0.0,0.0
2007-06-26 00:00:00+05:30,4.855275630950928,4.855275630950928,4.855275630950928,4.855275630950928,1735,0.0,0.0
2007-06-28 00:00:00+05:30,5.039407579827679,5.136319637298584,5.039407579827679,5.136319637298584,13005,0.0,0.0
2007-06-29 00:00:00+05:30,4.690525692830863,4.855275630950928,4.690525692830863,4.855275630950928,500,0.0,0.0
2007-07-02 00:00:00+05:30,4.457937408981677,4.855275630950928,4.457937408981677,4.855275630950928,1000,0.0,0.0
