Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2007-05-03 00:00:00+05:30,16.908235549926758,16.908235549926758,16.450755869562354,16.908235549926758,522410,0.0,0.0,0.0
2007-05-04 00:00:00+05:30,17.282537350170433,17.282537350170433,16.081076525738663,16.325990676879883,177810,0.0,0.0,0.0
2007-05-07 00:00:00+05:30,16.335229693121747,16.8204359666524,16.03024384954965,16.16425323486328,51450,0.0,0.0,0.0
2007-05-08 00:00:00+05:30,16.044108605352584,16.358336668841464,15.36020098563301,15.452619552612305,164360,0.0,0.0,0.0
2007-05-09 00:00:00+05:30,15.711396241305629,15.988655469867254,14.694776131961028,14.768712043762207,66780,0.0,0.0,0.0
2007-05-10 00:00:00+05:30,15.240055358358301,15.240055358358301,14.750229683251675,14.759471893310547,64430,0.0,0.0,0.0
2007-05-11 00:00:00+05:30,14.556148258172446,15.49883256843351,14.029354603253438,14.519180297851562,25860,0.0,0.0,0.0
2007-05-14 00:00:00+05:30,15.24929729341275,15.24929729341275,14.14949987642479,14.643946647644043,12100,0.0,0.0,0.0
2007-05-15 00:00:00+05:30,14.422138300566262,15.147635045033223,14.195709442071749,14.782576560974121,132440,0.0,0.0,0.0
2007-05-16 00:00:00+05:30,13.955417875616837,15.147634747369851,13.955417875616837,14.643946647644043,6540,0.0,0.0,0.0
2007-05-17 00:00:00+05:30,15.711398459676484,16.10880470275879,15.711398459676484,16.10880470275879,9310,0.0,0.0,0.0
2007-05-18 00:00:00+05:30,16.635596228778162,17.08845391458458,15.52655577508447,15.780712127685547,237060,0.0,0.0,0.0
2007-05-21 00:00:00+05:30,16.617112421790953,16.617112421790953,14.82416603141893,15.045973777770996,64070,0.0,0.0,0.0
2007-05-22 00:00:00+05:30,15.711396522613303,16.057971445906244,13.862996931717621,15.041351318359375,36530,0.0,0.0,0.0
2007-05-23 00:00:00+05:30,14.787196720369506,15.147634076341724,13.687399352101691,13.97390079498291,44850,0.0,0.0,0.0
2007-05-24 00:00:00+05:30,14.047837273872547,14.047837273872547,12.96652339963307,13.216057777404785,110400,0.0,0.0,0.0
2007-05-25 00:00:00+05:30,12.94803865823988,13.581114990930528,12.615326185458287,13.414759635925293,61580,0.0,0.0,0.0
2007-05-28 00:00:00+05:30,13.862997789470159,14.759471893310547,13.687400205279895,14.759471893310547,186910,0.0,0.0,0.0
2007-05-29 00:00:00+05:30,14.972037691349804,16.238190449330656,14.972037691349804,16.201223373413086,464820,0.0,0.0,0.0
2007-05-30 00:00:00+05:30,16.173497691190164,17.41654587914395,14.602358091751684,15.651324272155762,291220,0.0,0.0,0.0
