Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-14 00:00:00+05:30,90.0,94.5,87.25,94.5,9891,0.0,0.0
2019-06-17 00:00:00+05:30,95.0,99.19999694824219,95.0,99.19999694824219,14905,0.0,0.0
2019-06-18 00:00:00+05:30,104.1500015258789,104.1500015258789,104.1500015258789,104.1500015258789,5611,0.0,0.0
2019-06-19 00:00:00+05:30,109.3499984741211,109.3499984741211,98.94999694824219,105.8499984741211,38766,0.0,0.0
2019-06-20 00:00:00+05:30,106.19999694824219,106.19999694824219,100.5999984741211,100.5999984741211,2744,0.0,0.0
2019-06-21 00:00:00+05:30,96.0,96.0,95.5999984741211,95.5999984741211,861,0.0,0.0
2019-06-24 00:00:00+05:30,91.0,91.0,90.8499984741211,90.8499984741211,578,0.0,0.0
2019-06-25 00:00:00+05:30,86.69999694824219,88.44999694824219,86.3499984741211,87.0,10171,0.0,0.0
2019-06-26 00:00:00+05:30,87.0,90.0,87.0,88.55000305175781,4042,0.0,0.0
2019-06-27 00:00:00+05:30,87.0,92.0,86.75,87.25,48461,0.0,0.0
2019-06-28 00:00:00+05:30,87.0,88.94999694824219,87.0,87.19999694824219,2757,0.0,0.0
2019-07-01 00:00:00+05:30,87.19999694824219,88.5999984741211,86.75,88.1500015258789,6197,0.0,0.0
2019-07-02 00:00:00+05:30,87.0,88.5,87.0,87.05000305175781,3033,0.0,0.0
2019-07-03 00:00:00+05:30,87.5,88.0,87.0,87.0,1602,0.0,0.0
2019-07-04 00:00:00+05:30,91.0,91.0,87.0,87.0,1016,0.0,0.0
2019-07-05 00:00:00+05:30,87.0,91.3499984741211,82.6500015258789,82.6500015258789,5028,0.0,0.0
2019-07-08 00:00:00+05:30,78.55000305175781,80.0,78.55000305175781,78.55000305175781,687,0.0,0.0
2019-07-09 00:00:00+05:30,75.0,78.55000305175781,74.6500015258789,76.75,4676,0.0,0.0
2019-07-10 00:00:00+05:30,77.0,80.55000305175781,77.0,80.55000305175781,2837,0.0,0.0
2019-07-11 00:00:00+05:30,80.5,84.55000305175781,80.5,84.55000305175781,1904,0.0,0.0
2019-07-12 00:00:00+05:30,88.75,88.75,88.75,88.75,2652,0.0,0.0
2019-07-15 00:00:00+05:30,92.5,93.1500015258789,84.3499984741211,87.3499984741211,11097,0.0,0.0
2019-07-16 00:00:00+05:30,83.0,87.94999694824219,83.0,84.94999694824219,3095,0.0,0.0
2019-07-17 00:00:00+05:30,81.0,87.0,80.75,82.44999694824219,1981,0.0,0.0
2019-07-18 00:00:00+05:30,80.0,85.5,78.5,79.69999694824219,3051,0.0,0.0
2019-07-19 00:00:00+05:30,76.0,79.0,76.0,76.8499984741211,1815,0.0,0.0
2019-07-22 00:00:00+05:30,75.0,79.0,74.0,77.5,1922,0.0,0.0
2019-07-23 00:00:00+05:30,75.0,79.9000015258789,75.0,76.44999694824219,2059,0.0,0.0
2019-07-24 00:00:00+05:30,72.6500015258789,74.80000305175781,72.6500015258789,73.0,1124,0.0,0.0
2019-07-25 00:00:00+05:30,72.0,75.0,71.0,71.0999984741211,598,0.0,0.0
2019-07-26 00:00:00+05:30,71.0,74.0,69.3499984741211,73.5,643,0.0,0.0
2019-07-29 00:00:00+05:30,72.0,76.94999694824219,72.0,74.0999984741211,205,0.0,0.0
2019-07-30 00:00:00+05:30,72.0,74.0,70.4000015258789,70.44999694824219,1451,0.0,0.0
2019-07-31 00:00:00+05:30,69.05000305175781,72.0,67.0,70.19999694824219,2232,0.0,0.0
2019-08-01 00:00:00+05:30,66.69999694824219,73.69999694824219,66.69999694824219,69.8499984741211,2204,0.0,0.0
2019-08-02 00:00:00+05:30,66.75,72.80000305175781,66.75,69.0999984741211,2046,0.0,0.0
2019-08-05 00:00:00+05:30,66.25,71.0,65.6500015258789,67.30000305175781,2131,0.0,0.0
2019-08-06 00:00:00+05:30,68.5,70.6500015258789,64.1500015258789,65.25,2087,0.0,0.0
2019-08-07 00:00:00+05:30,63.29999923706055,68.5,63.29999923706055,66.05000305175781,1652,0.0,0.0
2019-08-08 00:00:00+05:30,64.55000305175781,69.3499984741211,64.05000305175781,69.1500015258789,5794,0.0,0.0
2019-08-09 00:00:00+05:30,66.0999984741211,69.94999694824219,65.69999694824219,67.0999984741211,3094,0.0,0.0
2019-08-13 00:00:00+05:30,64.0999984741211,66.0,63.75,63.75,1967,0.0,0.0
2019-08-14 00:00:00+05:30,60.650001525878906,65.0,60.599998474121094,64.8499984741211,9123,0.0,0.0
2019-08-16 00:00:00+05:30,64.0,65.0,63.0,64.0,1903,0.0,0.0
2019-08-19 00:00:00+05:30,64.80000305175781,66.69999694824219,64.0,64.0,1236,0.0,0.0
2019-08-20 00:00:00+05:30,64.0,65.9000015258789,63.5,63.849998474121094,2453,0.0,0.0
2019-08-21 00:00:00+05:30,64.0,66.5,64.0,64.0,434,0.0,0.0
2019-08-22 00:00:00+05:30,64.0,64.80000305175781,60.79999923706055,62.599998474121094,5484,0.0,0.0
2019-08-23 00:00:00+05:30,62.099998474121094,64.0999984741211,61.0,64.05000305175781,1592,0.0,0.0
2019-08-26 00:00:00+05:30,63.5,65.0,63.5,64.1500015258789,5331,0.0,0.0
2019-08-27 00:00:00+05:30,64.0999984741211,66.6500015258789,64.0,65.75,7008,0.0,0.0
2019-08-28 00:00:00+05:30,64.55000305175781,64.8499984741211,64.5,64.5,1469,0.0,0.0
2019-08-29 00:00:00+05:30,64.0,64.25,64.0,64.0,2988,0.0,0.0
2019-08-30 00:00:00+05:30,63.75,65.30000305175781,63.75,64.9000015258789,550,0.0,0.0
2019-09-03 00:00:00+05:30,64.0,66.0,64.0,64.3499984741211,5338,0.0,0.0
2019-09-04 00:00:00+05:30,64.25,64.3499984741211,64.0,64.0,15492,0.0,0.0
