Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company Name,Industry,Sector,CEO,Headquarters,Website,Current Price,Open Price,Market Cap,P/E Ratio,EPS,Dividend Yield,52-Week High,52-Week Low
2002-02-18 00:00:00+05:30,20.40996551513672,1724.15,1705.0,20.40996551513672,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-19 00:00:00+05:30,19.046218872070312,1724.15,1705.0,19.046218872070312,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-20 00:00:00+05:30,19.138673782348633,1724.15,1705.0,19.138673782348633,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-21 00:00:00+05:30,19.62407875061035,1724.15,1705.0,19.62407875061035,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-22 00:00:00+05:30,20.08635902404785,1724.15,1705.0,20.08635902404785,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-25 00:00:00+05:30,19.716533660888672,1724.15,1705.0,19.716533660888672,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-26 00:00:00+05:30,20.132593154907227,1724.15,1705.0,20.132593154907227,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-27 00:00:00+05:30,20.479307174682617,1724.15,1705.0,20.479307174682617,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-02-28 00:00:00+05:30,18.90753173828125,1724.15,1705.0,18.90753173828125,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-01 00:00:00+05:30,19.508506774902344,1724.15,1705.0,19.508506774902344,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-04 00:00:00+05:30,19.993906021118164,1724.15,1705.0,19.993906021118164,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-05 00:00:00+05:30,21.010936737060547,1724.15,1705.0,21.010936737060547,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-06 00:00:00+05:30,20.895362854003906,1724.15,1705.0,20.895362854003906,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-07 00:00:00+05:30,20.73356819152832,1724.15,1705.0,20.73356819152832,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-08 00:00:00+05:30,20.271278381347656,1724.15,1705.0,20.271278381347656,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-11 00:00:00+05:30,20.040136337280273,1724.15,1705.0,20.040136337280273,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-12 00:00:00+05:30,19.4622745513916,1724.15,1705.0,19.4622745513916,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-13 00:00:00+05:30,19.416044235229492,1724.15,1705.0,19.416044235229492,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-14 00:00:00+05:30,19.138673782348633,1724.15,1705.0,19.138673782348633,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-15 00:00:00+05:30,19.323589324951172,1724.15,1705.0,19.323589324951172,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-18 00:00:00+05:30,19.254249572753906,1724.15,1705.0,19.254249572753906,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-19 00:00:00+05:30,18.722614288330078,1724.15,1705.0,18.722614288330078,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-20 00:00:00+05:30,18.722614288330078,1724.15,1705.0,18.722614288330078,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-21 00:00:00+05:30,18.699504852294922,1724.15,1705.0,18.699504852294922,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-22 00:00:00+05:30,18.468355178833008,1724.15,1705.0,18.468355178833008,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-25 00:00:00+05:30,18.468355178833008,1724.15,1705.0,18.468355178833008,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-26 00:00:00+05:30,17.982961654663086,1724.15,1705.0,17.982961654663086,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-27 00:00:00+05:30,18.07541847229004,1724.15,1705.0,18.07541847229004,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-28 00:00:00+05:30,17.751813888549805,1724.15,1705.0,17.751813888549805,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-03-29 00:00:00+05:30,17.751813888549805,1724.15,1705.0,17.751813888549805,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-04-01 00:00:00+05:30,17.890499114990234,1724.15,1705.0,17.890499114990234,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-04-02 00:00:00+05:30,17.127723693847656,1724.15,1705.0,17.127723693847656,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
2002-04-03 00:00:00+05:30,16.7810115814209,1724.15,1705.0,16.7810115814209,94675,0.0,0.0,BHARTIARTL.BO,Bharti Airtel Limited,Telecom Services,Communication Services,Mr. Sunil Bharti Mittal,"New Delhi, India",https://www.airtel.in,1717.15,1723.95,10279203110912,41.668285,41.21,0.0047,1778.95,1098.0
