Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-06-12 00:00:00+05:30,112.4023544029537,112.4023544029537,74.34612747286522,75.61466979980469,8181860,0.0,0.0,0.0
2006-06-13 00:00:00+05:30,74.98843828612452,75.91976900871862,61.83735728811332,63.17816162109375,7608155,0.0,0.0,0.0
2006-06-14 00:00:00+05:30,64.22992101474362,71.29521477654247,59.55719450593873,66.27725219726562,6597305,0.0,0.0,0.0
2006-06-15 00:00:00+05:30,69.85004455311187,77.67003633163505,68.72601962257087,73.96076202392578,6698100,0.0,0.0,0.0
2006-06-16 00:00:00+05:30,73.22210195712819,79.70932495805695,67.12829160291668,69.90623474121094,6534640,0.0,0.0,0.0
2006-06-19 00:00:00+05:30,64.22991487085059,76.11245157213476,61.018419127308064,74.52275848388672,4896700,0.0,0.0,0.0
2006-06-20 00:00:00+05:30,69.04716443522032,74.16147405261631,69.04716443522032,72.04991149902344,2689220,0.0,0.0,0.0
2006-06-21 00:00:00+05:30,73.06153312218908,75.47015509325026,71.13463432025165,72.98124694824219,2117900,0.0,0.0,0.0
2006-06-22 00:00:00+05:30,73.0615388263692,76.57812497351192,72.09809241290193,73.35860443115234,1529730,0.0,0.0,0.0
2006-06-23 00:00:00+05:30,72.0980846437152,73.3826817650595,69.85003508728099,72.57177734375,647405,0.0,0.0,0.0
2006-06-26 00:00:00+05:30,73.06153365665361,73.49508634966926,68.08371733022344,68.95884704589844,391315,0.0,0.0,0.0
2006-06-27 00:00:00+05:30,67.94721804506516,70.81347771134726,67.939193716136,70.21935272216797,354305,0.0,0.0,0.0
2006-06-28 00:00:00+05:30,69.04714762098904,70.01059374226828,69.04714762098904,69.12743377685547,100565,0.0,0.0,0.0
2006-06-29 00:00:00+05:30,70.01060688748862,71.61635480807728,68.72600977610614,69.05519104003906,134910,0.0,0.0,0.0
2006-06-30 00:00:00+05:30,70.1711853548128,71.2952101243133,68.58149221823547,69.05519104003906,169605,0.0,0.0,0.0
2006-07-03 00:00:00+05:30,69.68946297023311,69.88215100769929,69.04716134475615,69.07927703857422,57295,0.0,0.0,0.0
2006-07-04 00:00:00+05:30,69.85003635980482,69.85003635980482,68.9668762056314,69.06321716308594,50975,0.0,0.0,0.0
2006-07-05 00:00:00+05:30,69.04715607086456,69.76171335877187,68.08370983168038,68.76615142822266,49375,0.0,0.0,0.0
2006-07-06 00:00:00+05:30,69.04715533671435,73.06152483303495,68.96686917187628,71.21491241455078,216185,0.0,0.0,0.0
2006-07-07 00:00:00+05:30,71.7769227098112,72.09807347174386,68.96686426242272,69.07123565673828,111480,0.0,0.0,0.0
2006-07-10 00:00:00+05:30,69.85004149669939,69.85004149669939,66.6385453359316,69.03111267089844,53660,0.0,0.0,0.0
2006-07-11 00:00:00+05:30,69.04716689616289,69.44860391300105,67.44141882881027,67.79468536376953,28930,0.0,0.0,0.0
2006-07-12 00:00:00+05:30,64.3904875582685,67.67424515914102,64.3904875582685,66.81517028808594,58960,0.0,0.0,0.0
2006-07-13 00:00:00+05:30,66.67869108596558,69.00702088812535,53.88890745782794,67.45747375488281,60805,0.0,0.0,0.0
2006-07-14 00:00:00+05:30,66.00426251425756,67.12025674404391,65.44225323502764,66.12469482421875,30365,0.0,0.0,0.0
2006-07-17 00:00:00+05:30,65.35394139299508,66.31738769222223,62.96940475814935,63.33872604370117,41905,0.0,0.0,0.0
2006-07-18 00:00:00+05:30,63.627755666883324,63.627755666883324,60.53669242108837,61.32350540161133,51325,0.0,0.0,0.0
2006-07-19 00:00:00+05:30,61.50014524382871,61.85341175287787,56.52232905030738,57.06025314331055,49895,0.0,0.0,0.0
2006-07-20 00:00:00+05:30,60.215544483216526,61.01841840965941,56.24132099750101,56.56246566772461,44400,0.0,0.0,0.0
