Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,17.814455303741482,18.12235980507407,17.59452375678171,17.770469665527344,8588,0.0,0.0
2002-07-02 00:00:00+05:30,17.594527923306575,18.342295695636093,17.594527923306575,18.07837677001953,9867,0.0,0.0
2002-07-03 00:00:00+05:30,17.594526980340028,18.386280358866358,17.594526980340028,17.858444213867188,21133,0.0,0.0
2002-07-04 00:00:00+05:30,17.726482349368666,18.34229135203384,17.638509394995847,17.770469665527344,12626,0.0,0.0
2002-07-05 00:00:00+05:30,17.770476077824785,17.814461731910704,17.506557119473836,17.59453010559082,12000,0.0,0.0
2002-07-08 00:00:00+05:30,19.22202375635281,19.22202375635281,17.94641970027283,18.166351318359375,14390,0.0,0.0
2002-07-09 00:00:00+05:30,18.16635033171234,20.89350258345796,18.122364681662006,20.145734786987305,40681,0.0,0.0
2002-07-10 00:00:00+05:30,20.233705915406453,24.060515848039685,19.7938427433324,21.02545928955078,356025,0.0,0.0
2002-07-11 00:00:00+05:30,20.233706776624373,21.905186566060884,20.233706776624373,20.849515914916992,170127,0.0,0.0
2002-07-12 00:00:00+05:30,21.113433197111014,21.993159580323972,19.881816596201855,20.365665435791016,131447,0.0,0.0
2002-07-15 00:00:00+05:30,23.620652892882607,23.620652892882607,19.485938366237995,19.661884307861328,75047,0.0,0.0
2002-07-16 00:00:00+05:30,20.673572986016495,20.673572986016495,19.397968875275712,19.705873489379883,104336,0.0,0.0
2002-07-17 00:00:00+05:30,22.872885490866267,22.872885490866267,18.518239312773392,18.694185256958008,13952,0.0,0.0
2002-07-18 00:00:00+05:30,19.969790508840973,21.421338773786946,19.35398134046632,20.145734786987305,116212,0.0,0.0
2002-07-19 00:00:00+05:30,21.0254604983884,21.0254604983884,19.35398068399592,19.441953659057617,17696,0.0,0.0
2002-07-22 00:00:00+05:30,20.145734136597042,20.145734136597042,17.8584451709782,18.07837677001953,13687,0.0,0.0
2002-07-23 00:00:00+05:30,18.474253340026475,19.26600671901007,17.682499961042883,18.78215789794922,60675,0.0,0.0
2002-07-24 00:00:00+05:30,18.69418814068749,18.826146780209196,18.254324890318372,18.47425651550293,19569,0.0,0.0
2002-07-25 00:00:00+05:30,19.353979710578177,19.353979710578177,18.078375831203036,18.298307418823242,76072,0.0,0.0
2002-07-26 00:00:00+05:30,17.286623001098633,17.858444811506953,16.93473278530466,17.286623001098633,23487,0.0,0.0
2002-07-29 00:00:00+05:30,16.84676363339317,16.84676363339317,15.83507840426528,16.45088768005371,25446,0.0,0.0
2002-07-30 00:00:00+05:30,19.35398026887206,19.35398026887206,15.65912881909125,15.967033386230469,74151,0.0,0.0
2002-07-31 00:00:00+05:30,16.055006307874145,16.626828114757394,15.791089067141842,16.01102066040039,13502,0.0,0.0
2002-08-01 00:00:00+05:30,17.06669332280035,17.506556561418634,16.670817414810955,16.84676170349121,7535,0.0,0.0
2002-08-02 00:00:00+05:30,16.802772178540817,16.802772178540817,16.05500450962679,16.40689468383789,5735,0.0,0.0
2002-08-05 00:00:00+05:30,16.934731831201216,17.374594995648,16.362910053009358,17.06669044494629,6941,0.0,0.0
2002-08-06 00:00:00+05:30,18.03439105219956,18.03439105219956,14.075622284643558,17.242637634277344,29419,0.0,0.0
2002-08-07 00:00:00+05:30,18.3862822991701,18.3862822991701,16.2749391743083,17.022706985473633,9216,0.0,0.0
2002-08-08 00:00:00+05:30,17.28662136036745,17.28662136036745,16.098990526583027,16.758785247802734,1711,0.0,0.0
2002-08-09 00:00:00+05:30,16.055010048768963,16.714804982280018,16.055010048768963,16.45088768005371,2434,0.0,0.0
2002-08-12 00:00:00+05:30,16.055008579470428,16.71480345259935,16.055008579470428,16.318925857543945,3400,0.0,0.0
2002-08-13 00:00:00+05:30,16.802774420300082,16.802774420300082,16.142979626397814,16.362911224365234,2200,0.0,0.0
2002-08-14 00:00:00+05:30,16.098990410038386,16.098990410038386,15.835073194638966,15.879058837890625,3600,0.0,0.0
2002-08-15 00:00:00+05:30,15.879058837890625,15.879058837890625,15.879058837890625,15.879058837890625,0,0.0,0.0
2002-08-16 00:00:00+05:30,16.93473105537778,16.93473105537778,15.835073194638966,15.879058837890625,7200,0.0,0.0
2002-08-19 00:00:00+05:30,15.835075993088443,16.05500760410356,15.659130033098338,15.923048973083496,4300,0.0,0.0
2002-08-20 00:00:00+05:30,16.098994233167637,16.93473507697566,15.659130984415023,16.318925857543945,8600,0.0,0.0
2002-08-21 00:00:00+05:30,16.450883846917492,16.978718328382094,15.835074714615594,16.01102066040039,20000,0.0,0.0
2002-08-22 00:00:00+05:30,16.011019123535068,16.230950695682832,15.835073194638966,15.879058837890625,5900,0.0,0.0
2002-08-23 00:00:00+05:30,16.1429799574762,16.18696560679382,15.835075378417969,15.835075378417969,6800,0.0,0.0
2002-08-26 00:00:00+05:30,15.923048648017282,15.923048648017282,15.263253828441526,15.351226806640625,13400,0.0,0.0
2002-08-27 00:00:00+05:30,15.307239871939352,15.571158813318934,14.603459384150547,15.219266891479492,7400,0.0,0.0
2002-08-28 00:00:00+05:30,15.043323230590646,15.439199142113097,14.99933589956919,15.087308883666992,4300,0.0,0.0
2002-08-29 00:00:00+05:30,15.04332260850481,15.351227201141802,15.04332260850481,15.219266891479492,4400,0.0,0.0
2002-08-30 00:00:00+05:30,14.603459374976467,15.659130105996487,14.603459374976467,15.43919849395752,21700,0.0,0.0
2002-09-02 00:00:00+05:30,14.823390342608036,17.506555221661984,14.823390342608036,16.274938583374023,55300,0.0,0.0
2002-09-03 00:00:00+05:30,16.8467604142279,16.890747741490486,15.65912942525756,15.835075378417969,35300,0.0,0.0
2002-09-04 00:00:00+05:30,15.527173566321599,16.14298283417605,15.48318790916568,16.055009841918945,22000,0.0,0.0
2002-09-05 00:00:00+05:30,15.395213489036749,16.406898611298715,14.73541862522089,15.087308883666992,41800,0.0,0.0
2002-09-06 00:00:00+05:30,15.571158126622322,15.703116752520145,14.647444389447628,14.735417366027832,22300,0.0,0.0
2002-09-09 00:00:00+05:30,15.17527961730957,15.263252588361206,14.823389411047884,15.17527961730957,18200,0.0,0.0
2002-09-10 00:00:00+05:30,15.17527961730957,15.17527961730957,15.17527961730957,15.17527961730957,0,0.0,0.0
2002-09-11 00:00:00+05:30,15.65912942525756,15.65912942525756,14.691431716710213,14.95534896850586,19600,0.0,0.0
2002-09-12 00:00:00+05:30,15.263254261977517,15.571158855447562,14.03163672706986,14.339540481567383,61500,0.0,0.0
2002-09-13 00:00:00+05:30,14.515485079942628,14.9113626169372,13.899676789800157,14.251567840576172,44800,0.0,0.0
2002-09-16 00:00:00+05:30,16.71480158655189,16.71480158655189,13.811704301093119,13.899677276611328,34800,0.0,0.0
2002-09-17 00:00:00+05:30,14.29555530363406,14.691432890912736,13.855692063522245,14.031637191772461,43700,0.0,0.0
2002-09-18 00:00:00+05:30,14.603458563839586,14.603458563839586,13.767717813334013,13.899677276611328,54500,0.0,0.0
2002-09-19 00:00:00+05:30,14.075621757697109,14.207580376086545,13.591772091981783,13.8117036819458,21500,0.0,0.0
2002-09-20 00:00:00+05:30,14.83136027677249,14.83136027677249,14.13614026379878,14.182488441467285,24300,0.8,0.0
