Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-04-16 00:00:00+05:30,33.96499254149967,34.23827662842814,33.96499254149967,34.160194396972656,57855,0.0,0.0,0.0
2014-04-17 00:00:00+05:30,34.16994903842292,34.47251206713007,33.47698606507608,34.35539245605469,63020,0.0,0.0,0.0
2014-04-21 00:00:00+05:30,34.45299119011321,41.18743019636938,34.45299119011321,35.04835510253906,128105,0.0,0.0,0.0
2014-04-22 00:00:00+05:30,35.058112564344974,40.60182359483507,35.058112564344974,36.54164123535156,75480,0.0,0.0,0.0
2014-04-23 00:00:00+05:30,36.30740294107946,40.21142468263283,35.20451575660435,36.91252899169922,64120,0.0,0.0,0.0
2014-04-24 00:00:00+05:30,36.91252899169922,36.91252899169922,36.91252899169922,36.91252899169922,0,0.0,0.0,0.0
2014-04-25 00:00:00+05:30,37.04916577877916,37.986130111917205,36.17076311264923,37.1955680847168,58095,0.0,0.0,0.0
2014-04-28 00:00:00+05:30,37.11749070258328,42.710002181982695,37.00037107645862,40.77751159667969,59715,0.0,0.0,0.0
2014-04-29 00:00:00+05:30,40.99222587026924,48.927150634786145,40.99222587026924,48.927146911621094,54200,0.0,0.0,0.0
2014-04-30 00:00:00+05:30,50.557082574811176,53.81694099182551,48.51723099465602,48.81003189086914,52445,0.0,0.0,0.0
2014-05-02 00:00:00+05:30,49.01499567187478,51.699010702166895,48.80027327803849,50.2838020324707,76495,0.0,0.0,0.0
2014-05-05 00:00:00+05:30,50.36188149684632,50.36188149684632,47.16058469999475,47.326507568359375,62320,0.0,0.0,0.0
2014-05-06 00:00:00+05:30,47.75594454427832,48.74170836058984,47.629062799727194,48.21466827392578,72210,0.0,0.0,0.0
2014-05-07 00:00:00+05:30,48.312270767533754,49.67867991487158,48.19515115361393,48.712432861328125,56945,0.0,0.0,0.0
2014-05-08 00:00:00+05:30,48.214669791505344,48.46842956542969,48.01946796062841,48.46842956542969,50605,0.0,0.0,0.0
2014-05-09 00:00:00+05:30,48.50747452145879,48.780754872450466,48.48795396450716,48.66363525390625,52660,0.0,0.0,0.0
2014-05-12 00:00:00+05:30,47.90235053747582,48.019470152080835,47.75594822684548,47.92186737060547,53525,0.0,0.0,0.0
2014-05-13 00:00:00+05:30,47.921865768682316,50.80108257056482,47.550986380969874,50.60588073730469,61570,0.0,0.0,0.0
2014-05-14 00:00:00+05:30,50.55708034095338,50.55708034095338,48.85883298405486,48.868595123291016,53370,0.0,0.0,0.0
2014-05-15 00:00:00+05:30,49.09307177867209,49.57131607166437,49.09307177867209,49.26875305175781,76350,0.0,0.0,0.0
2014-05-16 00:00:00+05:30,49.776280230894145,49.776280230894145,49.60059894399069,49.65916061401367,50215,0.0,0.0,0.0
2014-05-19 00:00:00+05:30,49.7958007871063,49.97148207400813,49.678681170226916,49.951961517333984,53905,0.0,0.0,0.0
2014-05-20 00:00:00+05:30,49.96171957450946,50.069080773861835,49.96171957450946,50.059322357177734,51805,0.0,0.0,0.0
2014-05-21 00:00:00+05:30,50.166681605756786,50.32284232878812,50.166681605756786,50.205718994140625,52340,0.0,0.0,0.0
2014-05-22 00:00:00+05:30,50.361879456551016,51.04508401246454,50.361879456551016,50.99628448486328,54380,0.0,0.0,0.0
2014-05-23 00:00:00+05:30,51.123165551133326,51.25980571585473,51.10364499572095,51.113407135009766,54885,0.0,0.0,0.0
2014-05-26 00:00:00+05:30,51.28908737852943,52.86045680160587,51.28908737852943,51.923492431640625,54475,0.0,0.0,0.0
2014-05-27 00:00:00+05:30,51.72829174029086,51.72829174029086,50.596125503958284,50.82061004638672,53685,0.0,0.0,0.0
2014-05-28 00:00:00+05:30,50.75228231559564,51.103644865794664,49.46395544697605,50.527801513671875,71655,0.0,0.0,0.0
2014-05-29 00:00:00+05:30,50.75228261090826,51.04508349672276,49.76651875992757,49.932437896728516,50360,0.0,0.0,0.0
2014-05-30 00:00:00+05:30,49.77628137326404,50.108123398012424,49.67868231081799,49.727481842041016,42955,0.0,0.0,0.0
2014-06-02 00:00:00+05:30,49.58107725252773,49.971480930747916,49.58107725252773,49.88364028930664,26515,0.0,0.0,0.0
2014-06-03 00:00:00+05:30,49.776278735349685,50.41068377712519,49.776278735349685,49.99100112915039,29850,0.0,0.0,0.0
2014-06-04 00:00:00+05:30,49.38587731767043,50.10812303327697,49.19067919419917,49.834842681884766,33040,0.0,0.0,0.0
2014-06-05 00:00:00+05:30,49.79579517720751,50.75228000749197,49.77627462273251,50.39115905761719,36000,0.0,0.0,0.0
2014-06-06 00:00:00+05:30,50.3618831984068,50.86940651413221,50.3618831984068,50.80108642578125,50075,0.0,0.0,0.0
2014-06-09 00:00:00+05:30,50.94748804642443,51.29885062352258,50.78156517472119,51.21100997924805,50705,0.0,0.0,0.0
2014-06-10 00:00:00+05:30,51.15244713144421,51.15244713144421,50.34236451792513,50.654685974121094,52060,0.0,0.0,0.0
2014-06-11 00:00:00+05:30,50.244761674071086,50.713243857788676,49.776279490353495,50.55708312988281,51885,0.0,0.0,0.0
