Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company Name,Industry,Sector,CEO,Headquarters,Website,Current Price,Open Price,Market Cap,P/E Ratio,EPS,Dividend Yield,52-Week High,52-Week Low
2001-07-02 00:00:00+05:30,2.220794916152954,1920.0,1896.45,2.220794916152954,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-03 00:00:00+05:30,2.2878118601919706,1920.0,1896.45,2.218484401702881,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-04 00:00:00+05:30,2.241593344181609,1920.0,1896.45,2.236971616744995,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-05 00:00:00+05:30,2.2647033328913855,1920.0,1896.45,2.2323503494262695,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-06 00:00:00+05:30,2.2415934810703724,1920.0,1896.45,2.218484401702881,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-09 00:00:00+05:30,2.195374762432927,1920.0,1896.45,2.1999967098236084,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-10 00:00:00+05:30,2.174576211359153,1920.0,1896.45,2.1630215644836426,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-11 00:00:00+05:30,2.287812319231378,1920.0,1896.45,2.1260478496551514,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-12 00:00:00+05:30,2.149157154046038,1920.0,1896.45,2.1260478496551514,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-13 00:00:00+05:30,2.1260475989483893,1920.0,1896.45,2.079829216003418,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-16 00:00:00+05:30,2.0798293212217405,1920.0,1896.45,2.056720018386841,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-17 00:00:00+05:30,2.033610865313448,1920.0,1896.45,2.086761951446533,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-18 00:00:00+05:30,2.0798291818408505,1920.0,1896.45,2.075207233428955,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-19 00:00:00+05:30,2.0659634732055467,1920.0,1896.45,2.059030771255493,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-20 00:00:00+05:30,2.033610960060703,1920.0,1896.45,2.0151236057281494,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-23 00:00:00+05:30,1.924997681900759,1920.0,1896.45,2.0336110591888428,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-24 00:00:00+05:30,1.6407542633489194,1920.0,1896.45,1.846426248550415,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
2001-07-25 00:00:00+05:30,1.8371822982246697,1920.0,1896.45,1.924997329711914,3193686,0.0,0.0,KOTAKBANK.NS,Kotak Mahindra Bank Limited,Banks - Regional,Financial Services,Mr. Ashok Valiram Vaswani,"Mumbai, India",https://www.kotak.com,1915.95,1917.0,3809234124800,17.13117,111.84,0.0011,1942.0,1543.85
