Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-12-21 00:00:00+05:30,5.173933029174805,5.173933029174805,5.173933029174805,5.173933029174805,0,0.0,0.0
2005-12-22 00:00:00+05:30,5.117154390565808,5.275660815212636,5.062741851821122,5.128983497619629,86760,0.0,0.0
2005-12-23 00:00:00+05:30,5.079303429734603,5.583212236284337,5.015428040493512,5.22598123550415,223020,0.0,0.0
2005-12-26 00:00:00+05:30,5.247272503175106,5.29458758348028,5.235443394673049,5.252004146575928,24540,0.0,0.0
2005-12-27 00:00:00+05:30,4.897139932356228,5.448363857390885,4.897139932356228,5.299320220947266,7400,0.0,0.0
2005-12-28 00:00:00+05:30,5.2993185591457275,5.2993185591457275,5.1360804922608,5.292221546173096,1400,0.0,0.0
2005-12-29 00:00:00+05:30,5.086400375831349,5.44126551833121,5.086400375831349,5.39394998550415,109940,0.0,0.0
2005-12-30 00:00:00+05:30,5.434168321837858,5.441265787483302,5.313514113271624,5.4057793617248535,5540,0.0,0.0
2006-01-02 00:00:00+05:30,5.252003966160709,5.441265183348667,5.252003966160709,5.3158793449401855,18400,0.0,0.0
2006-01-03 00:00:00+05:30,5.39394998550415,5.44126551833121,5.299319371084393,5.39394998550415,51040,0.0,0.0
2006-01-04 00:00:00+05:30,5.441265963811521,5.441265963811521,5.311148914735875,5.346635341644287,18920,0.0,0.0
2006-01-05 00:00:00+05:30,5.417607604495567,5.44126537026533,5.176299205865817,5.252004146575928,13040,0.0,0.0
2006-01-06 00:00:00+05:30,5.204688790758225,5.341903295374294,5.204688790758225,5.216517448425293,13500,0.0,0.0
2006-01-09 00:00:00+05:30,5.133715715475569,5.377389482032651,5.133715715475569,5.209420204162598,55060,0.0,0.0
2006-01-10 00:00:00+05:30,5.112423383566948,5.334805189396506,5.098228454589844,5.098228454589844,8020,0.0,0.0
2006-01-12 00:00:00+05:30,5.0934977531433105,5.0934977531433105,5.0934977531433105,5.0934977531433105,2000,0.0,0.0
2006-01-13 00:00:00+05:30,5.110057938396949,5.207054370712162,5.110057938396949,5.204688549041748,38100,0.0,0.0
2006-01-16 00:00:00+05:30,5.1124240823467,5.32297726070862,5.027256301780363,5.273296356201172,25820,0.0,0.0
2006-01-17 00:00:00+05:30,5.2283473123601265,5.389219606776505,5.20705536449711,5.233078956604004,30620,0.0,0.0
2006-01-18 00:00:00+05:30,5.1100577968579675,5.1100577968579675,5.086400032043457,5.086400032043457,4100,0.0,0.0
2006-01-19 00:00:00+05:30,5.11005780823697,5.346634554440215,5.088765864979932,5.287490367889404,45940,0.0,0.0
2006-01-20 00:00:00+05:30,5.190494081990841,5.299319171669858,5.171567959819083,5.209420204162598,19700,0.0,0.0
2006-01-23 00:00:00+05:30,5.533530310986179,5.535896132750968,5.299319371084393,5.39394998550415,115400,0.0,0.0
2006-01-24 00:00:00+05:30,5.2543705375804075,5.427071945378835,5.2520051666549294,5.337172508239746,98800,0.0,0.0
2006-01-25 00:00:00+05:30,5.533529913662135,5.535895735257052,5.256735104337566,5.2638325691223145,43420,0.0,0.0
2006-01-27 00:00:00+05:30,5.379755985650889,5.379755985650889,5.062743060663365,5.16447114944458,47280,0.0,0.0
2006-01-30 00:00:00+05:30,5.095863413421522,5.436533608655073,5.095863413421522,5.363194942474365,54760,0.0,0.0
