Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-08-23 00:00:00+05:30,2.48704717965425,2.48704717965425,2.1317547254179288,2.202813148498535,2900,0.0,0.0
2000-08-24 00:00:00+05:30,2.1672837788961496,2.202812987845274,1.7764621416225213,1.9718730449676514,16700,0.0,0.0
2000-08-25 00:00:00+05:30,2.1317553883238416,2.1317553883238416,1.9541091059635214,1.989638328552246,3660,0.0,0.0
2000-08-28 00:00:00+05:30,2.3271654427801556,2.3271654427801556,2.0429314360805564,2.0606961250305176,502,0.0,0.0
2000-08-29 00:00:00+05:30,2.3094016987344497,2.3094016987344497,2.0429322719573975,2.0429322719573975,19201,0.0,0.0
2000-08-30 00:00:00+05:30,2.202813860256949,2.256107779495699,2.0429322719573975,2.0429322719573975,12202,0.0,0.0
2000-08-31 00:00:00+05:30,2.208575749333304,2.208575749333304,2.11655175977775,2.1533613204956055,3900,0.2,0.0
2000-09-01 00:00:00+05:30,2.1533613204956055,2.1533613204956055,2.1533613204956055,2.1533613204956055,0,0.0,0.0
2000-09-04 00:00:00+05:30,2.5582665389786703,2.5582665389786703,1.9877179760557186,2.079741954803467,3912,0.0,0.0
2000-09-05 00:00:00+05:30,2.0981463234517084,2.1901702880859375,2.024527221953038,2.1901702880859375,54802,0.0,0.0
2000-09-06 00:00:00+05:30,2.1901702880859375,2.2085751512214964,2.0981463234517084,2.1901702880859375,9200,0.0,0.0
2000-09-07 00:00:00+05:30,2.1717652640146508,2.282193899154663,2.1717652640146508,2.282193899154663,3500,0.0,0.0
2000-09-08 00:00:00+05:30,2.282193564804703,2.282193564804703,1.9509075323975622,2.134955406188965,41600,0.0,0.0
2000-09-11 00:00:00+05:30,2.079741277320402,2.153360366128198,2.079741277320402,2.0981459617614746,8900,0.0,0.0
2000-09-12 00:00:00+05:30,2.116551511198204,2.1349563771564775,2.079741954803467,2.079741954803467,13051,0.0,0.0
2000-09-13 00:00:00+05:30,2.1717651848277497,2.1717651848277497,2.00612197487478,2.024526834487915,10807,0.0,0.0
2000-09-14 00:00:00+05:30,2.171765992414598,2.171765992414598,1.9140987396240237,1.9140987396240234,65476,0.0,0.0
2000-09-15 00:00:00+05:30,2.024527156961001,2.0613367065286634,1.84047923360091,1.8588840961456299,84602,0.0,0.0
2000-09-18 00:00:00+05:30,1.9693126520428774,1.9693126520428774,1.8772886946995488,1.9325031042099,27091,0.0,0.0
2000-09-19 00:00:00+05:30,1.9509079658872732,1.9509079658872732,1.8956935563769222,1.9325031042099,24119,0.0,0.0
2000-09-20 00:00:00+05:30,2.392622622576627,2.392622622576627,1.9509077470788727,2.024526834487915,2002,0.0,0.0
2000-09-21 00:00:00+05:30,2.9447661066565263,2.9447661066565263,2.04293155670166,2.04293155670166,3204,0.0,0.0
2000-09-22 00:00:00+05:30,2.0245272998540083,2.0613368520197235,1.9877177476882935,1.9877177476882935,16000,0.0,0.0
2000-09-25 00:00:00+05:30,2.3742175017004046,2.3742175017004046,2.0613361513593658,2.134955406188965,18701,0.0,0.0
2000-09-26 00:00:00+05:30,2.116551399230957,2.190170508125922,2.0429322903359917,2.116551399230957,42000,0.0,0.0
2000-09-27 00:00:00+05:30,2.319004331702407,2.319004331702407,2.208575487136841,2.208575487136841,2,0.0,0.0
2000-09-28 00:00:00+05:30,2.153360366128198,2.153360366128198,2.0981459617614746,2.0981459617614746,12700,0.0,0.0
2000-09-29 00:00:00+05:30,2.1165508217243,2.153360366128198,2.0613364173575763,2.0981459617614746,15800,0.0,0.0
2000-10-02 00:00:00+05:30,2.0981459617614746,2.0981459617614746,2.0981459617614746,2.0981459617614746,0,0.0,0.0
2000-10-03 00:00:00+05:30,2.134956279101206,2.134956279101206,2.0613369941711426,2.0613369941711426,12102,0.0,0.0
2000-10-04 00:00:00+05:30,2.1349562642155986,2.1349562642155986,2.0061225603667086,2.116551399230957,2800,0.0,0.0
