Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,25.339365389610617,25.339365389610617,21.48559830385769,21.963056564331055,35338,0.0,0.0
2002-07-02 00:00:00+05:30,22.508722145138808,23.259011842534818,22.167680900515492,22.33820152282715,67026,0.0,0.0
2002-07-03 00:00:00+05:30,22.508723616600037,22.508723616600037,21.65612044930458,21.826641082763672,19874,0.0,0.0
2002-07-04 00:00:00+05:30,21.82664312318314,22.474622111290362,21.75843460322933,21.997163772583008,17526,0.0,0.0
2002-07-05 00:00:00+05:30,22.167682936697293,23.395431009726686,22.167682936697293,22.508724212646484,67308,0.0,0.0
2002-07-08 00:00:00+05:30,22.84976545539617,25.578095659025564,22.372307149373338,24.145723342895508,158801,0.0,0.0
2002-07-09 00:00:00+05:30,24.82780360254659,25.40757267653795,23.668262852625677,23.80467987060547,105465,0.0,0.0
2002-07-10 00:00:00+05:30,24.282137172353995,24.282137172353995,23.12259894597436,23.463640213012695,39189,0.0,0.0
2002-07-11 00:00:00+05:30,23.569013595581055,24.55252047330476,23.182636850704114,23.569013595581055,29698,1.0,0.0
2002-07-12 00:00:00+05:30,24.025642766218816,24.025642766218816,22.86650983229676,22.9367618560791,14535,0.0,0.0
2002-07-15 00:00:00+05:30,23.217762000288378,23.217762000288378,21.426376924533244,21.812753677368164,19792,0.0,0.0
2002-07-16 00:00:00+05:30,21.672254415209483,22.269383241544993,20.934624215646654,21.040000915527344,16726,0.0,0.0
2002-07-17 00:00:00+05:30,21.07512449606871,21.07512449606871,20.05649294279059,20.548246383666992,16853,0.0,0.0
2002-07-18 00:00:00+05:30,21.075125588873973,21.285876308794553,20.794124182339733,21.040000915527344,29285,0.0,0.0
2002-07-19 00:00:00+05:30,20.548247723891954,21.496628656055666,20.548247723891954,21.00487518310547,8990,0.0,0.0
2002-07-22 00:00:00+05:30,20.372618241868658,20.372618241868658,19.14323610658348,19.248611450195312,18276,0.0,0.0
2002-07-23 00:00:00+05:30,19.03786277770996,19.389114853535162,18.897361411411747,19.03786277770996,16869,0.0,0.0
2002-07-24 00:00:00+05:30,18.159734005665854,19.283741004028695,18.159734005665854,18.827112197875977,4366,0.0,0.0
2002-07-25 00:00:00+05:30,20.232119362486696,20.232119362486696,17.913856160090223,18.054357528686523,9551,0.0,0.0
2002-07-26 00:00:00+05:30,18.265107602489238,18.265107602489238,16.930350007214468,17.21135139465332,16139,0.0,0.0
2002-07-29 00:00:00+05:30,15.87659286351056,17.070849024708647,15.209213435252636,16.508846282958984,10345,0.0,0.0
2002-07-30 00:00:00+05:30,16.78985170039139,17.21135452825104,16.1575981285622,16.298099517822266,3704,0.0,0.0
2002-07-31 00:00:00+05:30,18.265108659532334,18.265108659532334,14.752587763468423,15.806344032287598,14975,0.0,0.0
2002-08-01 00:00:00+05:30,16.649348399978212,16.965474454203445,15.806342908870345,15.876593589782715,9960,0.0,0.0
2002-08-02 00:00:00+05:30,15.630718811693564,16.01709559466612,15.068715974657035,15.174091339111328,11385,0.0,0.0
2002-08-05 00:00:00+05:30,16.684478479294626,16.86010456855036,15.876598736702398,16.368350982666016,10035,0.0,0.0
2002-08-06 00:00:00+05:30,16.50885026179181,16.684476328406618,16.087347433932166,16.298099517822266,8680,0.0,0.0
2002-08-07 00:00:00+05:30,16.368347373315945,17.035726901293554,16.368347373315945,16.895225524902344,4619,0.0,0.0
2002-08-08 00:00:00+05:30,17.14109888162375,17.211349555958634,16.227844135030747,16.438594818115234,8367,0.0,0.0
2002-08-09 00:00:00+05:30,16.227847348876786,16.50884876194712,15.455092457993048,16.052221298217773,7844,0.0,0.0
2002-08-12 00:00:00+05:30,16.15759743891706,16.33322349803572,15.841469996535265,16.122472763061523,2351,0.0,0.0
2002-08-13 00:00:00+05:30,16.298096398882347,16.614222454340144,15.63071693749317,15.771218299865723,7073,0.0,0.0
2002-08-14 00:00:00+05:30,15.876593651684988,15.876593651684988,15.700967618679448,15.771218299865723,3865,0.0,0.0
2002-08-15 00:00:00+05:30,15.771218299865723,15.771218299865723,15.771218299865723,15.771218299865723,0,0.0,0.0
2002-08-16 00:00:00+05:30,15.946844270695086,16.33322100583269,15.841467579366386,15.876593589782715,7216,0.0,0.0
2002-08-19 00:00:00+05:30,15.806342349963241,15.806342349963241,15.595591654598495,15.630716323852539,2806,0.0,0.0
2002-08-20 00:00:00+05:30,16.36835198140409,16.36835198140409,15.630722897490823,15.736098289489746,6098,0.0,0.0
2002-08-21 00:00:00+05:30,15.630720409480007,15.841471159931725,15.244343587011661,15.455094337463379,6462,0.0,0.0
