Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-01 00:00:00+05:30,28.050464630126953,28.050464630126953,28.050464630126953,28.050464630126953,0,0.0,0.0,0.0
2018-01-02 00:00:00+05:30,27.830108642578125,27.830108642578125,27.830108642578125,27.830108642578125,0,0.0,0.0,0.0
2018-01-03 00:00:00+05:30,27.948646545410156,27.948646545410156,27.948646545410156,27.948646545410156,0,0.0,0.0,0.0
2018-01-04 00:00:00+05:30,28.175079345703125,28.175079345703125,28.175079345703125,28.175079345703125,0,0.0,0.0,0.0
2018-01-05 00:00:00+05:30,28.479774475097656,28.479774475097656,28.479774475097656,28.479774475097656,0,0.0,0.0,0.0
2018-01-08 00:00:00+05:30,28.631744384765625,28.631744384765625,28.631744384765625,28.631744384765625,0,0.0,0.0,0.0
2018-01-09 00:00:00+05:30,28.595272064208984,28.595272064208984,28.595272064208984,28.595272064208984,0,0.0,0.0,0.0
2018-01-10 00:00:00+05:30,28.51093101501465,28.51093101501465,28.51093101501465,28.51093101501465,0,0.0,0.0,0.0
2018-01-11 00:00:00+05:30,28.544366836547855,28.544366836547855,28.544366836547855,28.54436683654785,0,0.0,0.0,0.0
2018-01-12 00:00:00+05:30,28.538284301757812,28.538284301757812,28.538284301757812,28.538284301757812,0,0.0,0.0,0.0
2018-01-15 00:00:00+05:30,28.53676414489746,28.53676414489746,28.53676414489746,28.53676414489746,0,0.0,0.0,0.0
2018-01-16 00:00:00+05:30,28.118091583251953,28.118091583251953,28.118091583251953,28.118091583251953,0,0.0,0.0,0.0
2018-01-17 00:00:00+05:30,28.219907760620117,28.219907760620117,28.219907760620117,28.219907760620117,0,0.0,0.0,0.0
2018-01-18 00:00:00+05:30,27.772357940673828,27.772357940673828,27.772357940673828,27.772357940673828,0,0.0,0.0,0.0
2018-01-19 00:00:00+05:30,28.029186248779297,28.029186248779297,28.029186248779297,28.029186248779297,0,0.0,0.0,0.0
2018-01-22 00:00:00+05:30,28.153043746948242,28.153043746948242,28.153043746948242,28.153043746948242,0,0.0,0.0,0.0
